elem_index,file_section_id,file_section_name,file_loc_from,file_loc_to,file_lane_name,treat_2023,reason_2023,comment_2023,treat_2024,reason_2024,comment_2024,treat_2025,reason_2025,comment_2025,treat_2026,reason_2026,comment_2026,treat_2027,reason_2027,comment_2027,treat_2028,reason_2028,comment_2028,treat_2029,reason_2029,comment_2029,treat_2030,reason_2030,comment_2030,treat_2031,reason_2031,comment_2031,treat_2032,reason_2032,comment_2032,treat_2033,reason_2033,comment_2033,treat_2034,reason_2034,comment_2034,treat_2035,reason_2035,comment_2035,treat_2036,reason_2036,comment_2036,treat_2037,reason_2037,comment_2037,treat_2038,reason_2038,comment_2038,treat_2039,reason_2039,comment_2039,treat_2040,reason_2040,comment_2040,treat_2041,reason_2041,comment_2041,treat_2042,reason_2042,comment_2042,treat_2043,reason_2043,comment_2043
314,9339,Weston Way,1999,2369,All,,,,ChipSeal_P,pdi =11.16; sdi =27.58; age =16,mesh_cracks =11.16; shove =0; poth =0,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =85.6; sdi =1.22; age =6,mesh_cracks =85.6; shove =0; poth =0,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =85.8; sdi =1.96; age =6,mesh_cracks =85.6; shove =0; poth =0,,,,,,,,,,,,,,,
315,26,Stud Road,0,205,All,,,,,,,,,,,,,,,,ChipSeal_P,pdi =18.14; sdi =38.88; age =13,mesh_cracks =1.46; shove =1; poth =0.1,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =19.86; sdi =51.1; age =8,mesh_cracks =0; shove =0; poth =0,,,,,,,,,,,,,,,,,,
316,41,Huamanu Street,116,134,All,,,,,,,,,,,,,,,,,,,,,,ThinAC_P,pdi =26.3; sdi =76.22; age =15,mesh_cracks =0; shove =25.96; poth =0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,23,Apple Orchard Lane,0,185,All,,,,,,,ChipSeal_P,pdi =7.67; sdi =7.69; age =38,mesh_cracks =0.11; shove =0.07; poth =0.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =3.46; sdi =5.25; age =17,mesh_cracks =1.79; shove =0; poth =0
318,7056,Dawick Street,0,78,All,,,,,,,,,,,,,ChipSeal_P,pdi =3.25; sdi =4.17; age =11,mesh_cracks =0.37; shove =1; poth =0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =11.35; sdi =13.09; age =15,mesh_cracks =1.1; shove =0; poth =1
319,41,Huamanu Street,116,134,All,,,,,,,,,,,,,,,,,,,,,,ThinAC_P,pdi =0.49; sdi =11.24; age =15,mesh_cracks =0; shove =0; poth =0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,36,Paneika Lane,370,391,All,,,,,,,,,,,,,,,,ChipSeal_P,pdi =18.6; sdi =18.69; age =24,mesh_cracks =0.7; shove =0.34; poth =1.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =17.39; sdi =18.84; age =10,mesh_cracks =0; shove =0; poth =1.74,,,,,,,,,,,,
321,15,Fendall Close,736,814,All,,,,ChipSeal_P,pdi =21.96; sdi =16.09; age =22,mesh_cracks =10.57; shove =4.95; poth =0,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =98.2; sdi =44.29; age =6,mesh_cracks =81.08; shove =0; poth =0,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =102.72; sdi =44.36; age =6,mesh_cracks =85.6; shove =0; poth =0,,,,,,,,,,,,,,,
322,39,Ashlar Court,0,251,All,,,,,,,,,,ChipSeal_P,pdi =14.89; sdi =2.16; age =25,mesh_cracks =0.27; shove =12.93; poth =0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =100; sdi =1.2; age =10,mesh_cracks =0; shove =100; poth =0,,,,,,,,,,,,,,,,,,
323,4,Highfield Drive,0,71,All,,,,,,,,,,,,,ChipSeal_P,pdi =14.59; sdi =31.32; age =19,mesh_cracks =0.6; shove =0.23; poth =0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RehabCS_UL,pdi =20; sdi =51.16; age =10,mesh_cracks =0; shove =0; poth =0,,,,SecondCoat,,,,,,,,,,,
324,44,Dickins Lane,0,474,All,,,,,,,,,,,,,,,,ChipSeal_P,pdi =0.29; sdi =100.73; age =6,mesh_cracks =0; shove =0; poth =0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,917,Port Street East,21,396,All,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =4.83; sdi =100; age =6,mesh_cracks =0; shove =4.83; poth =0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,20,Burkes Creek Road,0,21,All,,,,,,,,,,,,,,,,ChipSeal_P,pdi =12.22; sdi =12.25; age =14,mesh_cracks =0.7; shove =1.25; poth =1,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =12.53; sdi =13.73; age =9,mesh_cracks =1.27; shove =1; poth =1,,,,,,,,,,,,,,,
327,9167,Foxglove Drive,0,668,All,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =0; sdi =48.65; age =18,mesh_cracks =0; shove =0; poth =0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,26,Stud Road,0,205,All,,,,,,,,,,,,,,,,ChipSeal_P,pdi =6.98; sdi =12.59; age =13,mesh_cracks =0.81; shove =1; poth =0.1,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =19.86; sdi =51.1; age =8,mesh_cracks =0; shove =0; poth =0,,,,,,,,,,,,,,,,,,
329,28,Stirrup Lane,0,261,All,,,,,,,ChipSeal_P,pdi =0.21; sdi =26.19; age =9,mesh_cracks =0.15; shove =0; poth =0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =11.72; sdi =14.04; age =14,mesh_cracks =1.44; shove =0; poth =1,,,,,,,,,
330,44,Dickins Lane,0,474,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =5.25; sdi =6.02; age =11,mesh_cracks =1.59; shove =1.08; poth =0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,22,Sir John McKenzie Drive,0,530,All,,,,,,,,,,,,,,,,ChipSeal_P,pdi =19.56; sdi =42.09; age =12,mesh_cracks =0.95; shove =1.16; poth =0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =20; sdi =51.2; age =10,mesh_cracks =0; shove =0; poth =0,,,,,,,,,,,,
332,9339,Weston Way,1589,1999,All,,,,ChipSeal_P,pdi =2.38; sdi =4.68; age =16,mesh_cracks =0; shove =0; poth =0.08,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =13.01; sdi =13.45; age =8,mesh_cracks =1.65; shove =1; poth =1,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =13.18; sdi =13.76; age =8,mesh_cracks =1.85; shove =1; poth =1,,,
333,44,Dickins Lane,474,1091,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =3.51; sdi =5.15; age =15,mesh_cracks =1.85; shove =0; poth =0,,,,,,,,,,,,,,,,,,
334,36,Paneika Lane,370,391,All,,,,,,,,,,,,,,,,ChipSeal_P,pdi =10.85; sdi =57.29; age =24,mesh_cracks =0.83; shove =0.34; poth =0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =20; sdi =51.45; age =10,mesh_cracks =0; shove =0; poth =0,,,,,,,,,,,,
335,917,Port Street East,874,1340,All,,,,,,,,,,ChipSeal_P,pdi =10.51; sdi =23.22; age =21,mesh_cracks =0.31; shove =0.15; poth =0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =20; sdi =50; age =10,mesh_cracks =0; shove =0; poth =0,,,,,,,,,,,,,,,,,,
336,27,Gallop Lane,0,116,All,,,,,,,,,,,,,ChipSeal_P,pdi =3.27; sdi =4.19; age =11,mesh_cracks =0.39; shove =1; poth =0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =11.35; sdi =13.19; age =15,mesh_cracks =1.11; shove =0; poth =1
337,13,Puriri Dale Way,0,293,All,,,,,,,ChipSeal_P,pdi =1.04; sdi =1.05; age =19,mesh_cracks =0.16; shove =0.08; poth =0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =11.77; sdi =14.3; age =14,mesh_cracks =1.48; shove =0; poth =1,,,,,,,,,
338,8,Tarras Road,86,120,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,RehabAC_UL,pdi =4.87; sdi =5.53; age =20,mesh_cracks =1.4; shove =1.07; poth =0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,24,George Noble Road,272,286,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ThinAC_P,pdi =6.34; sdi =9.58; age =19,mesh_cracks =1.71; shove =1; poth =0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,13,Puriri Dale Way,0,293,All,,,,,,,,,,ChipSeal_P,pdi =2.19; sdi =2.21; age =20,mesh_cracks =0.35; shove =0.16; poth =0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =11.78; sdi =14.36; age =14,mesh_cracks =1.49; shove =0; poth =1,,,,,,
341,38,Tyler Place,0,279,All,,,,,,,,,,,,,,,,ChipSeal_P,pdi =28.06; sdi =33.01; age =21,mesh_cracks =23.83; shove =0.37; poth =0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =100; sdi =1.53; age =10,mesh_cracks =100; shove =0; poth =0,,,,,,,,,,,,
342,1037,Epiha Road Upper,0,415,All,,,,,,,ChipSeal_P,pdi =14.88; sdi =25.26; age =11,mesh_cracks =0.17; shove =8.01; poth =0.1,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =75.17; sdi =44; age =6,mesh_cracks =0; shove =58.05; poth =0,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =102.72; sdi =44.02; age =6,mesh_cracks =0; shove =85.6; poth =0,,,,,,,,,,,,
343,30,Curly McLeod Way,0,69,All,,,,ChipSeal_P,pdi =0; sdi =9.96; age =17,mesh_cracks =0; shove =0; poth =0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =11.22; sdi =12.66; age =15,mesh_cracks =1; shove =0; poth =1,,,,,,,,,
344,20,Burkes Creek Road,697,765,All,,,,,,,,,,,,,,,,,,,ThinAC_P,pdi =20.39; sdi =20.3; age =15,mesh_cracks =0.87; shove =1; poth =1.81,,,,,,,,,,,,,,,,,,,,,,ThinAC_P,pdi =15.65; sdi =15.26; age =7,mesh_cracks =1; shove =0; poth =1.42,,,,,,,,,,,,,,,,,,
345,7056,Dawick Street,78,88,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RehabAC_UL,pdi =5.44; sdi =6.17; age =21,mesh_cracks =1.23; shove =1.15; poth =0.25,,,,,,,,,,,,,,,,,,
346,29,Riroriro Road,122,139,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,ThinAC_P,pdi =4.64; sdi =5.67; age =20,mesh_cracks =1.11; shove =1.07; poth =0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,9,Kowhai Glen,0,305,All,,,,ChipSeal_P,pdi =2.57; sdi =5.47; age =34,mesh_cracks =0; shove =2.57; poth =0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =14.89; sdi =15.99; age =18,mesh_cracks =1.96; shove =1; poth =1
348,9167,Foxglove Drive,0,668,All,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =0; sdi =9.05; age =18,mesh_cracks =0; shove =0; poth =0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,15,Fendall Close,585,643,All,,,,,,,,,,,,,,,,ChipSeal_P,pdi =0.26; sdi =29.12; age =11,mesh_cracks =0; shove =0; poth =0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =12.82; sdi =13.3; age =11,mesh_cracks =1.33; shove =1; poth =1,,,,,,,,,
350,9339,Weston Way,3398,3457,All,,,,,,,,,,ChipSeal_P,pdi =28.28; sdi =20.02; age =21,mesh_cracks =19.68; shove =0.16; poth =0.16,,,,,,,,,,,,,,,,,,,,,,,,,RehabCS_UM,pdi =119.18; sdi =49.66; age =8,mesh_cracks =99.32; shove =0; poth =0,SecondCoat,,,,,,,,,,,,,,,,,,,,,,,
351,1092,Bronte Road East,156,183,All,,,,,,,,,,,,,,,,,,,ThinAC_P,pdi =5.47; sdi =5.63; age =27,mesh_cracks =0.58; shove =0.42; poth =0.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,15,Fendall Close,643,736,All,,,,,,,,,,,,,ChipSeal_P,pdi =3.78; sdi =4.64; age =10,mesh_cracks =0.67; shove =1.08; poth =0.18,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =11.62; sdi =12.9; age =8,mesh_cracks =1.36; shove =0; poth =1,,,,,,,,,,,,,,,,,,,,,
353,44,Dickins Lane,474,1091,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =3.51; sdi =5.15; age =15,mesh_cracks =1.85; shove =0; poth =0,,,,,,,,,,,,,,,,,,
354,13,Puriri Dale Way,0,293,All,,,,,,,,,,,,,,,,ChipSeal_P,pdi =33.19; sdi =17.74; age =22,mesh_cracks =15.39; shove =12.02; poth =0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =219.11; sdi =49.32; age =10,mesh_cracks =100; shove =100; poth =0,,,,,,,,,,,,
355,29,Riroriro Road,122,139,All,,,,,,,,,,,,,,,,,,,,,,RehabAC_UL,pdi =9.05; sdi =30.07; age =18,mesh_cracks =1.13; shove =0; poth =0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,917,Port Street East,1431,2115,All,,,,,,,,,,ChipSeal_P,pdi =9.11; sdi =10.64; age =18,mesh_cracks =0.21; shove =2.7; poth =0.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =11.4; sdi =13.34; age =16,mesh_cracks =1.09; shove =0; poth =1
357,9339,Weston Way,2385,2696,All,,,,,,,ChipSeal_P,pdi =1.04; sdi =1.05; age =17,mesh_cracks =0.16; shove =0.08; poth =0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =11.56; sdi =13.22; age =11,mesh_cracks =1.3; shove =0; poth =1,,,,,,,,,,,,,,,,,,
358,29,Riroriro Road,122,139,All,,,,,,,,,,,,,,,,,,,,,,ThinAC_P,pdi =17.16; sdi =38.02; age =18,mesh_cracks =1.95; shove =0; poth =0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,36,Paneika Lane,370,391,All,,,,,,,,,,,,,,,,ChipSeal_P,pdi =4.92; sdi =15.73; age =24,mesh_cracks =0.74; shove =0.34; poth =0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =11.54; sdi =13.76; age =14,mesh_cracks =1.28; shove =0; poth =1
360,21,Tapeka Heights Lane,0,277,All,,,,,,,ChipSeal_P,pdi =1.09; sdi =18.08; age =18,mesh_cracks =0.19; shove =0.08; poth =0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =12.16; sdi =15.59; age =14,mesh_cracks =1.81; shove =0; poth =1,,,,,,,,,
361,6,Croatia Avenue,42,76,All,,,,,,,,,,,,,,,,,,,ThinAC_P,pdi =5.62; sdi =5.78; age =44,mesh_cracks =0.66; shove =0.42; poth =0.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,917,Port Street East,0,21,All,,,,,,,,,,,,,,,,ChipSeal_P,pdi =10.96; sdi =4.18; age =23,mesh_cracks =0.49; shove =7.1; poth =0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RehabCS_RL,pdi =88.83; sdi =0; age =10,mesh_cracks =0; shove =88.83; poth =0,,,,SecondCoat,,,,,,,,
363,15,Fendall Close,0,438,All,,,,ChipSeal_P,pdi =6.24; sdi =41.76; age =11,mesh_cracks =0; shove =0; poth =0,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =17.12; sdi =44.02; age =6,mesh_cracks =0; shove =0; poth =0,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =18.12; sdi =44.04; age =6,mesh_cracks =1; shove =0; poth =0,,,,,,,,,,,,,,,
364,29,Riroriro Road,0,122,All,,,,,,,,,,,,,ChipSeal_P,pdi =14.04; sdi =30.78; age =11,mesh_cracks =0.52; shove =1; poth =0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RehabCS_UL,pdi =20; sdi =51.18; age =10,mesh_cracks =0; shove =0; poth =0,,,,SecondCoat,,,,,,,,,,,
365,9339,Weston Way,2385,2696,All,,,,,,,,,,ChipSeal_P,pdi =38.05; sdi =24.21; age =18,mesh_cracks =27.35; shove =0.17; poth =0.16,,,,,,,,,,,,,,,,,,,,,,,,,RehabCS_UM,pdi =119.18; sdi =51.13; age =8,mesh_cracks =99.32; shove =0; poth =0,SecondCoat,,,,,,,,,,,,,,,,,,,,,,,
366,9167,Foxglove Drive,0,668,All,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =10.93; sdi =27.33; age =18,mesh_cracks =0; shove =0; poth =0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =20; sdi =50; age =10,mesh_cracks =0; shove =0; poth =0,,,,,,,,,
367,9,Kowhai Glen,0,305,All,,,,,,,,,,,,,ChipSeal_P,pdi =3.14; sdi =3.21; age =37,mesh_cracks =0.38; shove =0.24; poth =0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,26,Stud Road,0,205,All,,,,,,,,,,,,,,,,ChipSeal_P,pdi =17.26; sdi =37.09; age =13,mesh_cracks =1.3; shove =1; poth =0.1,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =19.86; sdi =51.1; age =8,mesh_cracks =0; shove =0; poth =0,,,,,,,,,,,,,,,,,,
369,20,Burkes Creek Road,21,520,All,,,,,,,ChipSeal_P,pdi =10.59; sdi =42.61; age =11,mesh_cracks =0.22; shove =1; poth =0.1,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =17.12; sdi =44.01; age =6,mesh_cracks =0; shove =0; poth =0,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =17.12; sdi =44.03; age =6,mesh_cracks =0; shove =0; poth =0,,,,,,,,,,,,
370,18,Monaghan Way,0,80,All,,,,,,,,,,,,,,,,ChipSeal_P,pdi =60.52; sdi =30.91; age =10,mesh_cracks =48.16; shove =0; poth =0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =120; sdi =50; age =10,mesh_cracks =100; shove =0; poth =0,,,,,,,,,,,,
371,20,Burkes Creek Road,697,765,All,,,,,,,,,,,,,,,,ThinAC_P,pdi =0.92; sdi =24.63; age =14,mesh_cracks =0.65; shove =0; poth =0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ThinAC_P,pdi =14.62; sdi =15.14; age =12,mesh_cracks =2; shove =1; poth =1,,,,,,
372,22,Sir John McKenzie Drive,0,530,All,,,,,,,,,,ChipSeal_P,pdi =7.47; sdi =4.08; age =10,mesh_cracks =0.26; shove =5.37; poth =0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =12.58; sdi =13.44; age =15,mesh_cracks =1.23; shove =1.11; poth =1,,,
373,9339,Weston Way,886,939,All,,,,,,,,,,,,,,,,,,,ThinAC_P,pdi =52.13; sdi =23.46; age =16,mesh_cracks =31.44; shove =0.52; poth =1.91,,,,,,,,,,,,,,,,,,,,,,ThinAC_P,pdi =113.84; sdi =21.1; age =7,mesh_cracks =94.46; shove =0; poth =1.82,,,,,,,,,,,,,,,,,,
374,9339,Weston Way,3457,3675,All,,,,,,,,,,,,,,,,,,,ThinAC_P,pdi =5.07; sdi =20.4; age =21,mesh_cracks =1.22; shove =1.15; poth =0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375,1013,Brook Street North,0,220,All,,,,,,,,,,ChipSeal_P,pdi =1.94; sdi =1.99; age =22,mesh_cracks =0.21; shove =0.15; poth =0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =11.22; sdi =12.6; age =15,mesh_cracks =1; shove =0; poth =1,,,
376,11,Lower Ahu Ahu Road,158,179,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RehabAC_UL,pdi =8.56; sdi =21.41; age =18,mesh_cracks =0; shove =0; poth =0,,,,,,,,,,,,,,,,,,,,,,,,,,,
377,36,Paneika Lane,391,520,All,,,,,,,,,,,,,,,,,,,,,,RehabAC_UL,pdi =21.67; sdi =150; age =9,mesh_cracks =1.67; shove =0; poth =0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
378,37,Freemason Avenue,172,362,All,,,,,,,,,,ChipSeal_P,pdi =7.44; sdi =3.17; age =18,mesh_cracks =0.4; shove =5.3; poth =0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =13.23; sdi =15.4; age =14,mesh_cracks =1.78; shove =1.11; poth =1,,,,,,
379,1035,Cousins Avenue East,0,61,All,,,,,,,,,,,,,,,,Preseal_AC,pdi =11.58; sdi =22.57; age =32,mesh_cracks =0.53; shove =0.32; poth =0.33,ThinAC_H,pdi =0; sdi =0; age =0,mesh_cracks =0; shove =0; poth =0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380,9339,Weston Way,3114,3398,All,,,,,,,ChipSeal_P,pdi =7.92; sdi =26.21; age =17,mesh_cracks =0.21; shove =0.08; poth =0.08,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =19.86; sdi =50.88; age =8,mesh_cracks =0; shove =0; poth =0,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =19.86; sdi =51.11; age =8,mesh_cracks =0; shove =0; poth =0
381,15,Fendall Close,736,814,All,,,,,,,ChipSeal_P,pdi =9.22; sdi =21.09; age =23,mesh_cracks =0.32; shove =0.08; poth =0.08,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =18.12; sdi =44.3; age =6,mesh_cracks =1; shove =0; poth =0,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =18.28; sdi =44.37; age =6,mesh_cracks =1.16; shove =0; poth =0,,,,,,,,,,,,
382,4,Highfield Drive,0,71,All,,,,ChipSeal_P,pdi =0; sdi =8.87; age =16,mesh_cracks =0; shove =0; poth =0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =11.34; sdi =13; age =15,mesh_cracks =1.1; shove =0; poth =1,,,,,,,,,
383,36,Paneika Lane,370,391,All,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =6.21; sdi =6.42; age =25,mesh_cracks =0.94; shove =0.44; poth =0.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384,7,Lumbarda Drive,0,152,All,,,,,,,,,,,,,,,,,,,,,,ThinAC_P,pdi =4.31; sdi =7.42; age =14,mesh_cracks =0; shove =3.99; poth =0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385,41,Huamanu Street,0,116,All,,,,,,,,,,,,,,,,,,,ThinAC_P,pdi =5.69; sdi =5.85; age =41,mesh_cracks =0.69; shove =0.43; poth =0.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
386,27,Gallop Lane,0,116,All,,,,,,,,,,,,,,,,ChipSeal_P,pdi =38.96; sdi =20.92; age =12,mesh_cracks =0.63; shove =29.29; poth =0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =120; sdi =51.17; age =10,mesh_cracks =0; shove =100; poth =0,,,,,,,,,,,,
387,42,Te Manaki Street,0,377,All,,,,,,,,,,,,,,,,ChipSeal_P,pdi =19.02; sdi =25.1; age =22,mesh_cracks =0.77; shove =6.45; poth =0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =22.88; sdi =51.2; age =10,mesh_cracks =0; shove =2.88; poth =0,,,,,,,,,,,,
388,9339,Weston Way,2385,2696,All,,,,,,,ChipSeal_P,pdi =11.87; sdi =48.57; age =17,mesh_cracks =1.7; shove =0.08; poth =0.07,,,,,,,,,,,,,,,,,,,,,,,,,RehabCS_UM,pdi =19.86; sdi =51.12; age =8,mesh_cracks =0; shove =0; poth =0,SecondCoat,,,,,,,,,,,,,,,,,,,,,,,,,,
389,29,Riroriro Road,0,122,All,,,,,,,,,,,,,ChipSeal_P,pdi =3.39; sdi =9.5; age =11,mesh_cracks =0.4; shove =1.07; poth =0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =11.36; sdi =13.22; age =15,mesh_cracks =1.11; shove =0; poth =1
390,917,Port Street East,1340,1431,All,,,,,,,,,,ChipSeal_P,pdi =16.02; sdi =55.18; age =21,mesh_cracks =0.28; shove =6.98; poth =0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =101.42; sdi =50; age =10,mesh_cracks =0; shove =81.42; poth =0,,,,,,,,,,,,,,,,,,
391,28,Stirrup Lane,0,261,All,,,,,,,,,,,,,ChipSeal_P,pdi =3.58; sdi =4.48; age =11,mesh_cracks =0.54; shove =1.08; poth =0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =11.74; sdi =14.13; age =14,mesh_cracks =1.45; shove =0; poth =1,,,
392,917,Port Street East,1340,1431,All,,,,,,,ChipSeal_P,pdi =0.91; sdi =0.92; age =20,mesh_cracks =0.1; shove =0.07; poth =0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =11.3; sdi =13.17; age =16,mesh_cracks =1.1; shove =0; poth =1,,,
393,6,Croatia Avenue,0,42,All,,,,,,,,,,,,,,,,ChipSeal_P,pdi =4.33; sdi =8.91; age =13,mesh_cracks =0.51; shove =1.08; poth =0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
